,MP,G,PTS,AST,TwoPA,FGA,WS,All_NBA
529,4635.0,238.0,1520.0,174.0,1390.0,1395.0,10.299999999999999,0
530,28996.0,754.0,13810.0,2984.0,9226.0,11909.0,44.300000000000004,0
531,5945.0,337.0,1584.0,319.0,1490.0,1492.0,12.7,0
532,4726.0,318.0,2031.0,183.0,1589.0,1606.0,13.0,0
533,41272.0,1061.0,28787.0,7461.0,16508.0,20803.0,205.60000000000002,13
534,17950.0,828.0,8839.0,1742.0,4729.0,7226.0,36.6,0
535,7362.0,332.0,1689.0,1279.0,733.0,1510.0,5.600000000000001,0
536,5340.0,276.0,2423.0,277.0,2171.0,2177.0,7.6000000000000005,0
537,3133.0,225.0,1414.0,76.0,888.0,893.0,11.8,0
538,8185.0,409.0,3561.0,321.0,1758.0,2912.0,13.599999999999998,0
539,21081.0,855.0,7113.0,2116.0,3993.0,6770.0,33.6,0
540,2428.0,215.0,555.0,74.0,489.0,496.0,3.2,0
541,18522.0,773.0,6189.0,621.0,5540.0,5569.0,30.599999999999994,0
542,5262.0,393.0,1521.0,182.0,1314.0,1317.0,7.2,0
543,17845.0,759.0,9682.0,2219.0,4786.0,7404.0,46.400000000000006,0
544,9965.0,346.0,4250.0,397.0,3662.0,3732.0,18.900000000000002,0
545,8468.0,370.0,2962.0,623.0,2637.0,2641.0,14.900000000000002,0
546,13581.0,566.0,3711.0,510.0,2755.0,3179.0,22.6,0
547,14536.0,723.0,5366.0,1024.0,3644.0,4766.0,28.0,0
548,19001.0,743.0,8882.0,1194.0,7171.0,7442.0,45.69999999999999,0
549,4617.0,331.0,1559.0,193.0,555.0,1378.0,6.2,0
550,21245.0,805.0,7640.0,3659.0,5061.0,6695.0,35.9,0
551,9386.0,543.0,2606.0,1287.0,1856.0,2398.0,14.100000000000001,0
552,29183.0,839.0,12629.0,1925.0,8820.0,10631.0,71.2,0
553,7475.0,326.0,2736.0,712.0,1201.0,2325.0,14.399999999999999,0
554,7258.0,277.0,3784.0,975.0,2588.0,3403.0,13.599999999999998,0
555,6681.0,439.0,2174.0,202.0,2207.0,2223.0,5.6,0
556,12631.0,769.0,4756.0,656.0,3820.0,3889.0,26.800000000000004,0
557,10425.0,392.0,4340.0,721.0,3288.0,3782.0,16.299999999999997,0
558,25560.0,992.0,13467.0,3838.0,5936.0,9799.0,104.30000000000001,2
559,21721.0,643.0,9592.0,2086.0,6928.0,7262.0,69.60000000000001,2
560,6813.0,328.0,2966.0,282.0,2403.0,2433.0,12.2,0
561,17469.0,652.0,6928.0,682.0,5321.0,5341.0,53.699999999999996,0
562,14903.0,644.0,6209.0,1080.0,2929.0,5191.0,23.499999999999996,0
563,4952.0,300.0,1823.0,665.0,1215.0,1508.0,6.199999999999999,0
564,27072.0,910.0,8948.0,1727.0,7684.0,7771.0,77.4,0
565,6032.0,289.0,2782.0,352.0,2426.0,2536.0,2.6999999999999997,0
566,10546.0,393.0,4382.0,632.0,2381.0,3820.0,19.3,0
567,5874.0,207.0,1916.0,757.0,910.0,1755.0,9.0,0
568,8467.0,335.0,4504.0,519.0,2277.0,3821.0,16.999999999999996,0
569,15704.0,574.0,5203.0,2196.0,2215.0,4166.0,31.6,0
570,12970.0,471.0,4074.0,1271.0,1723.0,2919.0,33.5,0
571,12013.0,512.0,4175.0,412.0,3261.0,3364.0,18.2,0
572,7673.0,410.0,2444.0,296.0,1918.0,1924.0,14.4,0
573,3681.0,230.0,1261.0,294.0,957.0,1071.0,2.1999999999999997,0
574,19244.0,687.0,5314.0,5238.0,3291.0,4605.0,45.900000000000006,0
575,5335.0,453.0,975.0,181.0,818.0,834.0,8.2,0
576,3213.0,272.0,1230.0,95.0,1043.0,1051.0,7.1,0
577,3915.0,270.0,975.0,60.0,788.0,788.0,5.1000000000000005,0
578,10884.0,411.0,4908.0,672.0,3390.0,4210.0,19.4,0
579,11246.0,447.0,3193.0,1600.0,2104.0,2944.0,12.0,0
580,11707.0,548.0,4319.0,966.0,3494.0,3933.0,16.6,0
581,9386.0,613.0,4928.0,404.0,3741.0,4154.0,23.8,0
582,13914.0,580.0,5056.0,588.0,1995.0,4062.0,24.700000000000003,0
583,4889.0,258.0,1882.0,295.0,1436.0,1505.0,6.2,0
584,24891.0,861.0,9122.0,1125.0,5339.0,7390.0,53.79999999999999,0
585,6618.0,288.0,2583.0,574.0,1735.0,1750.0,20.2,0
586,20507.0,869.0,7150.0,1535.0,3259.0,5975.0,42.0,0
587,13356.0,792.0,4632.0,552.0,1845.0,3768.0,38.599999999999994,0
588,5462.0,373.0,1918.0,284.0,714.0,1709.0,9.799999999999999,0
589,7427.0,435.0,2982.0,309.0,1570.0,2458.0,11.1,0
590,10468.0,432.0,4324.0,342.0,3526.0,3586.0,22.7,0
591,17584.0,665.0,7645.0,907.0,5559.0,6033.0,42.00000000000001,0
592,7470.0,295.0,2177.0,852.0,847.0,1920.0,9.5,0
593,6504.0,291.0,1804.0,1085.0,872.0,1648.0,9.0,0
594,9985.0,508.0,3506.0,378.0,1926.0,3002.0,20.7,0
595,8278.0,356.0,2646.0,311.0,1579.0,2240.0,12.599999999999998,0
596,12419.0,496.0,5593.0,570.0,4981.0,5006.0,9.6,0
597,18429.0,634.0,8561.0,1089.0,5025.0,6615.0,54.7,0
598,5761.0,351.0,1922.0,247.0,1639.0,1642.0,4.1,0
599,29017.0,923.0,12078.0,2413.0,7227.0,10351.0,57.599999999999994,0
600,4963.0,299.0,1714.0,246.0,860.0,1426.0,9.4,0
601,11973.0,509.0,6411.0,640.0,4952.0,5684.0,13.0,0
602,7361.0,345.0,1181.0,193.0,981.0,985.0,19.099999999999998,0
603,13131.0,652.0,2967.0,802.0,2164.0,2424.0,18.0,0
604,7490.0,212.0,3257.0,553.0,2107.0,2824.0,9.5,0
605,8445.0,561.0,2788.0,329.0,2733.0,2741.0,12.2,0
606,35607.0,1022.0,16316.0,3070.0,10610.0,14224.0,82.40000000000002,0
607,15169.0,405.0,10751.0,1698.0,8067.0,8890.0,66.3,3
608,7668.0,283.0,2582.0,369.0,2093.0,2127.0,15.399999999999999,0
609,12962.0,484.0,4090.0,321.0,4064.0,4064.0,2.5999999999999996,0
610,20104.0,629.0,11972.0,1338.0,6654.0,9405.0,55.800000000000004,1
611,5966.0,414.0,716.0,250.0,631.0,634.0,6.7,0
612,10205.0,431.0,2458.0,632.0,1699.0,1706.0,22.800000000000004,0
613,3232.0,269.0,618.0,88.0,551.0,551.0,4.6,0
614,11532.0,538.0,4502.0,435.0,1883.0,3706.0,19.000000000000004,0
615,32878.0,962.0,14333.0,5379.0,8239.0,12085.0,71.9,0
616,22985.0,706.0,10050.0,4011.0,5805.0,8196.0,62.8,0
617,25445.0,920.0,10339.0,2054.0,5073.0,8356.0,55.0,0
618,12428.0,493.0,5086.0,1781.0,2857.0,4436.0,18.999999999999993,0
619,25986.0,983.0,10167.0,2527.0,4385.0,8039.0,57.599999999999994,0
620,4322.0,281.0,1988.0,257.0,1085.0,1663.0,9.3,0
621,3610.0,233.0,1516.0,145.0,1162.0,1164.0,7.699999999999999,0
622,9489.0,511.0,3095.0,381.0,2164.0,2177.0,21.8,0
623,8149.0,442.0,2164.0,1165.0,1818.0,1981.0,3.9000000000000004,0
624,5606.0,314.0,2565.0,263.0,813.0,2228.0,8.5,0
625,18046.0,539.0,10583.0,1658.0,5859.0,8266.0,47.0,4
626,4143.0,287.0,1350.0,265.0,887.0,1195.0,1.9,0
627,21658.0,741.0,9783.0,3472.0,5832.0,8417.0,39.5,0
628,28256.0,812.0,14488.0,3733.0,10048.0,12352.0,41.0,0
629,7562.0,442.0,2865.0,540.0,2317.0,2353.0,11.600000000000001,0
630,7017.0,393.0,2124.0,1159.0,1509.0,1883.0,10.0,0
631,18891.0,534.0,7257.0,3369.0,3918.0,6853.0,47.9,0
632,19366.0,711.0,7628.0,1090.0,3865.0,6567.0,35.699999999999996,0
633,7081.0,270.0,1997.0,1605.0,1475.0,1708.0,18.999999999999996,0
634,13340.0,579.0,6578.0,1749.0,3448.0,5588.0,27.0,0
635,13264.0,827.0,4805.0,322.0,4047.0,4053.0,29.200000000000003,0
636,9529.0,372.0,3853.0,327.0,3174.0,3188.0,19.5,0
637,23107.0,843.0,10042.0,1587.0,6939.0,6985.0,67.60000000000001,0
638,13232.0,429.0,5561.0,1135.0,2620.0,4861.0,31.500000000000004,0
639,18528.0,895.0,5328.0,935.0,4026.0,4127.0,44.3,0
640,25512.0,772.0,11202.0,5198.0,6279.0,10095.0,51.0,0
641,14471.0,614.0,7390.0,639.0,3885.0,6230.0,16.599999999999998,0
642,19893.0,628.0,7600.0,2304.0,3302.0,6177.0,47.00000000000001,0
643,5124.0,226.0,1692.0,393.0,642.0,1475.0,2.4,0
644,4979.0,218.0,2354.0,272.0,822.0,1858.0,13.399999999999999,0
645,6744.0,271.0,3405.0,199.0,2537.0,2537.0,18.8,0
646,11912.0,399.0,5807.0,812.0,5058.0,5159.0,28.099999999999998,0
647,6870.0,313.0,2211.0,816.0,1626.0,2163.0,2.3,0
648,16919.0,547.0,7574.0,1607.0,4260.0,6547.0,21.900000000000002,0
649,14257.0,527.0,4669.0,517.0,4174.0,4189.0,23.9,0
650,7647.0,326.0,2496.0,641.0,1980.0,2010.0,13.500000000000002,0
651,9034.0,453.0,2457.0,277.0,1772.0,1773.0,20.900000000000002,0
652,10453.0,485.0,4059.0,574.0,2106.0,3366.0,16.0,0
653,12657.0,665.0,4732.0,407.0,3607.0,3615.0,22.200000000000003,0
654,9996.0,371.0,3850.0,569.0,2947.0,2963.0,25.7,0
655,6632.0,266.0,2469.0,316.0,1269.0,2002.0,17.700000000000003,0
656,31873.0,1010.0,9420.0,1568.0,7910.0,7963.0,85.5,0
657,11033.0,394.0,3062.0,625.0,1758.0,2613.0,19.9,0
658,4164.0,246.0,873.0,698.0,235.0,719.0,9.3,0
659,11062.0,552.0,4017.0,443.0,1956.0,3543.0,18.7,0
660,8290.0,291.0,2708.0,980.0,1067.0,2339.0,19.6,0
661,15781.0,503.0,8624.0,784.0,6946.0,7013.0,40.699999999999996,1
662,10463.0,436.0,3435.0,533.0,1970.0,3012.0,23.400000000000002,0
663,7482.0,441.0,3464.0,957.0,1460.0,2959.0,20.0,0
664,37396.0,1080.0,19263.0,3519.0,14113.0,14451.0,133.0,4
665,14692.0,448.0,8090.0,1419.0,3994.0,6419.0,44.5,3
666,24683.0,837.0,11890.0,1922.0,8090.0,9104.0,79.4,0
667,45880.0,1343.0,26397.0,4708.0,13649.0,19465.0,150.2,4
668,25224.0,742.0,12876.0,1312.0,5995.0,10078.0,78.6,1
669,3395.0,202.0,914.0,147.0,729.0,731.0,6.0,0
670,5124.0,348.0,1384.0,289.0,799.0,1266.0,7.3999999999999995,0
671,7324.0,282.0,2255.0,1397.0,1594.0,2274.0,7.000000000000001,0
672,10806.0,454.0,3258.0,597.0,3028.0,3116.0,18.4,0
673,5542.0,278.0,2187.0,225.0,1931.0,2125.0,5.7,0
674,5779.0,302.0,2362.0,172.0,1934.0,1940.0,11.1,0
675,20785.0,783.0,8032.0,1138.0,4072.0,7360.0,32.7,0
676,4502.0,249.0,1332.0,202.0,629.0,1109.0,8.5,0
677,8197.0,433.0,1825.0,426.0,1623.0,1769.0,8.1,0
678,13758.0,536.0,5398.0,577.0,3300.0,4520.0,37.599999999999994,0
679,17146.0,598.0,6082.0,2872.0,3196.0,5700.0,29.499999999999996,0
680,18944.0,679.0,6726.0,1169.0,3478.0,5717.0,31.400000000000006,0
681,21726.0,668.0,7180.0,5774.0,5690.0,6426.0,52.7,1
682,12774.0,531.0,5801.0,2216.0,3946.0,4420.0,25.0,0
683,8231.0,463.0,2116.0,1032.0,2045.0,2149.0,8.6,0
684,18707.0,725.0,7578.0,2063.0,3665.0,6601.0,23.099999999999998,0
685,2684.0,203.0,773.0,415.0,652.0,749.0,2.4,0
686,4401.0,215.0,2171.0,299.0,1178.0,1852.0,3.9,0
687,32731.0,1024.0,15275.0,1736.0,7704.0,12209.0,89.4,0
